****************************************************************
Suite Created By = Protacon Technologies Ltd
TesterID = SWT-G3-42
SWT version = 1.4.0.6
TestPlaceIdentification = HST-6
ProductType = UHF
Chip Model = Monza5
Chip Manufacturer = Impinj
Product Specification = 3003122
Inlay Type = UHF
Product Readiness Level = 
Prodline Name = HST-6
Tester Name = SWT-G3_42
Product Name = Dose Wet
Product Spec = 3003122
Encoding Specification = 
Start of test = 2019-08-05 00:48:32
Main Roll ID = 0006262502
Sub Roll IDs = 
Roll Counter = 1
ReadersGAPs = 
Attenuation1.Value = 14.0
Attenuation2.Value = 0.0
Operator Name IC-Attachment =
Operator Name IC-Converting =
Operator Name Final Testing =
Chip Manufacturing Date =
SFG Roll ID = 0006262153
R1_CMD1 = FF0928000000020000000006 (CRC:CCITT:1:-1)|FF0D28000000E28011302000XXXXXXXXXXXXXXXX|45|0|1|0|Read Tag Tid Cmd(0:0)|1|TID(12:24)
Fields = Index, TID(12:24), ProductionMode, Status, Status_R1, Status_R2, Attenuation(0:), Attenuation_R1, Attenuation_R2, SpliceCount(0:), Time
2819.1, FF0D28000000E280113020003038564709F6AE9B, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:26.075
2820.1, FF0D28000000E280113020003478563409F63733, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:26.330
2821.1, FF0D28000000E2801130200038F8563709F67338, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:26.581
2822.1, FF0D28000000E280113020003498563409F69702, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:26.834
2823.1, FF0D28000000E280113020003008563C09F6A4C2, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:27.083
2824.1, FF0D28000000E280113020003438562D09F6A986, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:27.337
2825.1, FF0D28000000E2801130200038C8562E09F63585, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:27.594
2826.1, FF0D28000000E280113020003448562D09F6718E, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:27.843
2827.1, FF0D28000000E2801130200038D8562E09F676E6, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:28.097
2828.1, FF0D28000000E280113020003019563209F6315F, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:28.342
2829.1, FF0D28000000E2801130200034B9562D09F6A5EC, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:28.595
2830.1, FF0D28000000E280113020003009563209F6723C, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:28.853
2831.1, FF0D28000000E2801130200034A9562D09F6E68F, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:29.118
2832.1, FF0D28000000E280113020003019563C09F6D091, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:29.363
2833.1, FF0D28000000E2801130200034B9563409F626F4, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:29.616
2834.1, FF0D28000000E280113020003009563C09F693F2, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:29.883
2835.1, FF0D28000000E2801130200034A9563409F66597, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:30.121
2836.1, FF0D28000000E280113020003019564709F61F6D, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:30.372
2837.1, FF0D28000000E2801130200034B9563E09F687BE, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:30.630
2838.1, FF0D28000000E280113020003009564709F65C0E, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:30.893
2839.1, FF0D28000000E2801130200034A9563E09F6C4DD, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:31.130
2840.1, FF0D28000000E280113020003019565409F63D3F, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:31.396
2841.1, FF0D28000000E2801130200034B9564A09F6B9AD, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:31.648
2842.1, FF0D28000000E280113020003009565409F67E5C, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:31.900
2843.1, FF0D28000000E2801130200034A9564A09F6FACE, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:32.141
2844.1, FF0D28000000E280113020003019566109F65BC9, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:32.404
2845.1, FF0D28000000E2801130200034B9565709F67A31, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:32.660
2846.1, FF0D28000000E280113020003009566109F618AA, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:32.911
2847.1, FF0D28000000E2801130200034A9565709F63952, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:33.162
2848.1, FF0D28000000E280113020003019566D09F69A45, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:33.416
2849.1, FF0D28000000E2801130200034B9566309F60CE6, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:33.671
2850.1, FF0D28000000E280113020003009566D09F6D926, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:33.935
2851.1, FF0D28000000E2801130200034A9566309F64F85, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:34.173
2852.1, FF0D28000000E280113020003019567709F6293E, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:34.436
2853.1, FF0D28000000E2801130200034B9566E09F6DD4B, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:34.678
2854.1, FF0D28000000E280113020003009567709F66A5D, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:34.939
2855.1, FF0D28000000E2801130200034A9566E09F69E28, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:35.183
2856.1, FF0D28000000E2801130200038EA567A09F6C752, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:35.436
2857.1, FF0D28000000E2801130200034B9567709F65E53, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:35.705
2858.1, FF0D28000000E2801130200038FA567A09F68431, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:35.944
2859.1, FF0D28000000E2801130200034A9567709F61D30, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:36.197
2860.1, FF0D28000000E2801130200038EA567109F67639, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:36.446
2861.1, FF0D28000000E28011302000344A567709F6E451, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:36.713
2862.1, FF0D28000000E2801130200038FA567109F6355A, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:36.963
2863.1, FF0D28000000E28011302000345A567709F6A732, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:37.217
2864.1, FF0D28000000E2801130200038EA566709F604CE, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:37.471
2865.1, FF0D28000000E28011302000344A566E09F66749, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:37.725
2866.1, FF0D28000000E2801130200038FA566709F647AD, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:37.977
2867.1, FF0D28000000E28011302000345A566E09F6242A, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:38.229
2868.1, FF0D28000000E2801130200038EA565B09F6F311, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:38.493
2869.1, FF0D28000000E28011302000344A566309F6B6E4, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:38.749
2870.1, FF0D28000000E2801130200038FA565B09F6B072, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:38.986
2871.1, FF0D28000000E28011302000345A566309F6F587, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:39.244
2872.1, FF0D28000000E2801130200038EA564E09F6B185, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:39.493
2873.1, FF0D28000000E28011302000344A565709F6C033, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:39.746
2874.1, FF0D28000000E2801130200038FA564E09F6F2E6, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:40.000
2875.1, FF0D28000000E28011302000345A565709F68350, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:40.254
2876.1, FF0D28000000E2801130200038EA564109F6406A, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:40.520
2877.1, FF0D28000000E28011302000344A564A09F603AF, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:40.757
2878.1, FF0D28000000E2801130200038FA564109F60309, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:41.011
2879.1, FF0D28000000E28011302000345A564A09F640CC, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:41.279
2880.1, FF0D28000000E2801130200038EA563709F65E3B, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:41.533
2881.1, FF0D28000000E28011302000344A563E09F63DBC, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:41.782
2882.1, FF0D28000000E2801130200038FA563709F61D58, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:42.039
2883.1, FF0D28000000E28011302000345A563E09F67EDF, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:42.291
2884.1, FF0D28000000E2801130200038DA562E09F61886, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:42.547
2885.1, FF0D28000000E28011302000344A563409F69CF6, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:42.797
2886.1, FF0D28000000E2801130200038EA562E09F6DD23, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:43.051
2887.1, FF0D28000000E28011302000345A563409F6DF95, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:43.303
2888.1, FF0D28000000E28011302000346B562D09F6AE18, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:43.567
2889.1, FF0D28000000E28011302000343A562D09F6C7E6, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:43.808
2890.1, FF0D28000000E28011302000345B562D09F66BBD, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:44.060
2891.1, FF0D28000000E28011302000344A562D09F61FEE, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:44.311
2892.1, FF0D28000000E28011302000346B563409F62D00, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:44.575
2893.1, FF0D28000000E28011302000300B563209F61C5C, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:44.816
2894.1, FF0D28000000E28011302000345B563409F6E8A5, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:45.066
2895.1, FF0D28000000E2801130200038FB562E09F6A970, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:45.339
2896.1, FF0D28000000E28011302000346B563E09F68C4A, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:45.581
2897.1, FF0D28000000E28011302000300B563C09F6FD92, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:45.834
2898.1, FF0D28000000E28011302000345B563E09F649EF, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:46.089
2899.1, FF0D28000000E2801130200038FB563709F62A68, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:46.328
2900.1, FF0D28000000E28011302000346B564A09F6B259, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:46.596
2901.1, FF0D28000000E28011302000300B564709F6326E, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:46.864
2902.1, FF0D28000000E28011302000345B564A09F677FC, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:47.102
2903.1, FF0D28000000E2801130200038FB564109F63439, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:47.356
2904.1, FF0D28000000E28011302000346B565709F671C5, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:47.606
2905.1, FF0D28000000E28011302000300B565409F6103C, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:47.864
2906.1, FF0D28000000E28011302000345B565709F6B460, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:48.124
2907.1, FF0D28000000E2801130200038FB564E09F6C5D6, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:48.369
2908.1, FF0D28000000E28011302000346B566309F60712, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:48.621
2909.1, FF0D28000000E28011302000300B566109F676CA, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:48.874
2910.1, FF0D28000000E28011302000345B566309F6C2B7, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:49.122
2911.1, FF0D28000000E2801130200038FB565B09F68742, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:49.379
2912.1, FF0D28000000E28011302000346B566E09F6D6BF, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:49.640
2913.1, FF0D28000000E28011302000300B566D09F6B746, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:49.880
2914.1, FF0D28000000E28011302000345B566E09F6131A, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:50.147
2915.1, FF0D28000000E2801130200038FB566709F6709D, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:50.396
2916.1, FF0D28000000E28011302000346B567709F655A7, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:50.653
2917.1, FF0D28000000E28011302000300B567709F6043D, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:50.906
2918.1, FF0D28000000E28011302000345B567709F69002, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:51.156
2919.1, FF0D28000000E2801130200038FB567109F6026A, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:51.409
2920.1, FF0D28000000E28011302000349C567709F63365, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:51.662
2921.1, FF0D28000000E2801130200038FC567A09F63691, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:51.918
2922.1, FF0D28000000E2801130200034AC567709F6F6C0, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:52.172
2923.1, FF0D28000000E2801130200038FB567A09F6B301, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:52.426
2924.1, FF0D28000000E28011302000349C566E09F6B07D, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:52.679
2925.1, FF0D28000000E2801130200038FC567109F687FA, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:52.929
2926.1, FF0D28000000E2801130200034AC566E09F675D8, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:53.194
2927.1, FF0D28000000E28011302000300C567709F681AD, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:53.436
2928.1, FF0D28000000E28011302000348C566309F622B3, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:53.686
2929.1, FF0D28000000E2801130200038FC566709F6F50D, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:53.936
2930.1, FF0D28000000E28011302000349C566309F661D0, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:54.202
2931.1, FF0D28000000E28011302000300C566D09F632D6, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:54.445
2932.1, FF0D28000000E28011302000348C565709F65464, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:54.696
2933.1, FF0D28000000E2801130200038EC565B09F641B1, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:54.950
2934.1, FF0D28000000E28011302000349C565709F61707, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:55.213
2935.1, FF0D28000000E2801130200038FC565B09F602D2, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:55.463
2936.1, FF0D28000000E28011302000348C564A09F697F8, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:55.735
2937.1, FF0D28000000E2801130200038EC564E09F60325, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:55.979
2938.1, FF0D28000000E28011302000349C564A09F6D49B, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:56.218
2939.1, FF0D28000000E2801130200038FC564E09F64046, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:56.481
2940.1, FF0D28000000E28011302000348C563E09F6A9EB, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:56.722
2941.1, FF0D28000000E2801130200038EC564109F6F2CA, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:56.985
2942.1, FF0D28000000E28011302000349C563E09F6EA88, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:57.254
2943.1, FF0D28000000E2801130200038FC564109F6B1A9, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:57.492
2944.1, FF0D28000000E28011302000348C563409F608A1, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:57.746
2945.1, FF0D28000000E2801130200038EC563709F6EC9B, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:58.006
2946.1, FF0D28000000E28011302000349C563409F64BC2, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:58.260
2947.1, FF0D28000000E2801130200038FC563709F6AFF8, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:58.504
2948.1, FF0D28000000E28011302000348C562D09F68BB9, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:58.754
2949.1, FF0D28000000E2801130200038EC562E09F66F83, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:59.023
2950.1, FF0D28000000E28011302000349C562D09F6C8DA, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:59.273
2951.1, FF0D28000000E2801130200038FC562E09F62CE0, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:59.512
2952.1, FF0D28000000E2801130200038CD562E09F6DE75, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:21:59.773
2953.1, FF0D28000000E28011302000346D562D09F61CB8, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:22:00.036
2954.1, FF0D28000000E2801130200038BD562E09F6067D, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:22:00.285
2955.1, FF0D28000000E28011302000345D562D09F6D91D, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:22:00.547
2956.1, FF0D28000000E2801130200038CD563709F65D6D, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:22:00.792
2957.1, FF0D28000000E28011302000346D563409F69FA0, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:22:01.044
2958.1, FF0D28000000E2801130200038BD563709F68565, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:22:01.310
2959.1, FF0D28000000E28011302000345D563409F65A05, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:22:01.550
2960.1, FF0D28000000E2801130200038CD564109F6433C, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:22:01.804
2961.1, FF0D28000000E28011302000346D563E09F63EEA, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:22:02.064
2962.1, FF0D28000000E2801130200038BD564109F69B34, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:22:02.308
2963.1, FF0D28000000E28011302000345D563E09F6FB4F, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:22:02.564
2964.1, FF0D28000000E2801130200038CD564E09F6B2D3, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:22:02.822
2965.1, FF0D28000000E28011302000346D564A09F600F9, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:22:03.071
2966.1, FF0D28000000E2801130200038BD564E09F66ADB, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:22:03.340
2967.1, FF0D28000000E28011302000345D564A09F6C55C, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:22:03.583
2968.1, FF0D28000000E2801130200038CD565B09F6F047, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:22:03.844
2969.1, FF0D28000000E28011302000346D565709F6C365, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:22:04.087
2970.1, FF0D28000000E2801130200038BD565B09F6284F, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:22:04.336
2971.1, FF0D28000000E28011302000345D565709F606C0, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:22:04.605
2972.1, FF0D28000000E2801130200038CD566709F60798, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:22:04.848
2973.1, FF0D28000000E28011302000346D566309F6B5B2, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:22:05.092
2974.1, FF0D28000000E2801130200038BD566709F6DF90, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:22:05.351
2975.1, FF0D28000000E28011302000345D566309F67017, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:22:05.603
2976.1, FF0D28000000E2801130200038CD567109F6756F, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:22:05.870
2977.1, FF0D28000000E28011302000346D566E09F6641F, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:22:06.156
2978.1, FF0D28000000E2801130200038BD567109F6AD67, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:22:07.056
2979.1, FF0D28000000E28011302000345D566E09F6A1BA, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:22:07.695
2980.1, FF0D28000000E2801130200038CD567A09F6C404, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:22:08.486
2981.1, FF0D28000000E28011302000346D567709F6E707, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:22:09.292
2982.1, FF0D28000000E2801130200038BD567A09F61C0C, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:22:09.982
2983.1, FF0D28000000E28011302000345D567709F622A2, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:22:10.742
2984.1, FF0D28000000E28011302000303E567709F62A68, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:24:01.991
2985.1, FF0D28000000E28011302000349E567709F65D05, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:24:03.556
2986.1, FF0D28000000E28011302000304E567709F6F260, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:24:04.286
2987.1, FF0D28000000E2801130200034AE567709F698A0, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:24:04.881
2988.1, FF0D28000000E28011302000303E566D09F69913, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:24:05.346
2989.1, FF0D28000000E28011302000349E566E09F6DE1D, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:24:05.764
2990.1, FF0D28000000E28011302000304E566D09F6411B, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:24:06.157
2991.1, FF0D28000000E2801130200034AE566E09F61BB8, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:24:06.513
2992.1, FF0D28000000E28011302000303E566109F6589F, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:24:06.846
2993.1, FF0D28000000E28011302000349E566309F60FB0, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:24:07.168
2994.1, FF0D28000000E28011302000304E566109F68097, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:24:07.459
2995.1, FF0D28000000E2801130200034AE566309F6CA15, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:24:07.729
2996.1, FF0D28000000E28011302000303E565409F63E69, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:24:07.999
2997.1, FF0D28000000E28011302000349E565709F67967, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:24:08.269
2998.1, FF0D28000000E28011302000304E565409F6E661, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:24:08.509
2999.1, FF0D28000000E2801130200034AE565709F6BCC2, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:24:08.768
3000.1, FF0D28000000E28011302000303E564709F61C3B, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:24:09.022
3001.1, FF0D28000000E28011302000349E564A09F6BAFB, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:24:09.279
3002.1, FF0D28000000E28011302000304E564709F6C433, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:24:09.527
